evidence_id,run_id,evaluation_scope,true_label,window_ordinal,window_start_h,window_end_h,source_sha256,source_manifest_sha256,signature_path,signature_bytes,signature_sha256,signature_dimension
FINAL-EVD-0478,test-primary-F3-r06,primary,F3,6,50.0,55.0,f942ff14ff64fd752982f67663c96b84ce91be9cc9f5875bea2d8f2749b023e9,70f8a21073fe437e1bbb4ac1f0f627e830c16815fde03d5f1f654e8c79ba0e1e,signatures/FINAL-EVD-0478.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0479,test-primary-F3-r06,primary,F3,7,55.0,60.0,f942ff14ff64fd752982f67663c96b84ce91be9cc9f5875bea2d8f2749b023e9,70f8a21073fe437e1bbb4ac1f0f627e830c16815fde03d5f1f654e8c79ba0e1e,signatures/FINAL-EVD-0479.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0480,test-primary-F3-r06,primary,F3,8,60.0,65.0,f942ff14ff64fd752982f67663c96b84ce91be9cc9f5875bea2d8f2749b023e9,70f8a21073fe437e1bbb4ac1f0f627e830c16815fde03d5f1f654e8c79ba0e1e,signatures/FINAL-EVD-0480.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0481,test-primary-F3-r07,primary,F3,1,25.0,30.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0481.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0482,test-primary-F3-r07,primary,F3,2,30.0,35.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0482.signature.csv,4250,0f7751b34a696cf3a1cdedd834ee713c11686c33d86b0424a3b90cd04e16133d,697
FINAL-EVD-0483,test-primary-F3-r07,primary,F3,3,35.0,40.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0483.signature.csv,4250,0f7751b34a696cf3a1cdedd834ee713c11686c33d86b0424a3b90cd04e16133d,697
FINAL-EVD-0484,test-primary-F3-r07,primary,F3,4,40.0,45.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0484.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0485,test-primary-F3-r07,primary,F3,5,45.0,50.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0485.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0486,test-primary-F3-r07,primary,F3,6,50.0,55.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0486.signature.csv,4250,0f7751b34a696cf3a1cdedd834ee713c11686c33d86b0424a3b90cd04e16133d,697
FINAL-EVD-0487,test-primary-F3-r07,primary,F3,7,55.0,60.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0487.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0488,test-primary-F3-r07,primary,F3,8,60.0,65.0,bc72b4a83cf727f2db036a7aad33aa44bb6d38838868ab08d427cf2db8fffb82,04325f113461cb75a210940f53f65180d901aefade8c7a7f7f1dd76357e060c7,signatures/FINAL-EVD-0488.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0489,test-primary-F3-r08,primary,F3,1,25.0,30.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0489.signature.csv,4250,0f7751b34a696cf3a1cdedd834ee713c11686c33d86b0424a3b90cd04e16133d,697
FINAL-EVD-0490,test-primary-F3-r08,primary,F3,2,30.0,35.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0490.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0491,test-primary-F3-r08,primary,F3,3,35.0,40.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0491.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0492,test-primary-F3-r08,primary,F3,4,40.0,45.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0492.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0493,test-primary-F3-r08,primary,F3,5,45.0,50.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0493.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0494,test-primary-F3-r08,primary,F3,6,50.0,55.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0494.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0495,test-primary-F3-r08,primary,F3,7,55.0,60.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0495.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0496,test-primary-F3-r08,primary,F3,8,60.0,65.0,028afe335b539a4aeb6c102248e154c9bba48511bd6fa4f22c317c6137753652,1d36edaf0107f0c51b31b1066415d9601c836994548be6741619b1d04f92e881,signatures/FINAL-EVD-0496.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0497,test-primary-F8-r01,primary,F8,1,25.0,30.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0497.signature.csv,4188,63afd61c864bcefa9cc4b297091ef45c813c28342e7f7f53380baba809545883,697
FINAL-EVD-0498,test-primary-F8-r01,primary,F8,2,30.0,35.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0498.signature.csv,4180,2149fd6bf5883c4f56fade2f7b11364e60270ec5d0fc78b31aceb440d05cda5f,697
FINAL-EVD-0499,test-primary-F8-r01,primary,F8,3,35.0,40.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0499.signature.csv,4206,8eee465a93570a9f110efb3ffd15c9cd0733fadc78e6f2cca8b3902bf30b6b33,697
FINAL-EVD-0500,test-primary-F8-r01,primary,F8,4,40.0,45.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0500.signature.csv,4186,b6bca593100c573ab29ecf27c7134ad065c4ae2cd39580dc1854799e51e60961,697
FINAL-EVD-0501,test-primary-F8-r01,primary,F8,5,45.0,50.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0501.signature.csv,4182,7f36f23096e1bb8dbb73e02a41437703485977b37775be22cd1580997497e025,697
FINAL-EVD-0502,test-primary-F8-r01,primary,F8,6,50.0,55.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0502.signature.csv,4200,c10ada6c9887048846413e9a2c6622d51f5196a766b1aae63887394bf4804daa,697
FINAL-EVD-0503,test-primary-F8-r01,primary,F8,7,55.0,60.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0503.signature.csv,4186,bb82243e466c3778e1cfc0e6ed8d08cfdac79d1cedec841d0c7c39dc53a6e244,697
FINAL-EVD-0504,test-primary-F8-r01,primary,F8,8,60.0,65.0,00e3608ed3648cc060fb1092160db98d00487973df96c063ee8c648470f348e6,8fdb689ad395a992fbf8451c8e08b3163d8992cb06e186b39490ff7d783039bb,signatures/FINAL-EVD-0504.signature.csv,4192,42f1c224cba4ec87f3dc75d6e93913e3a1df29d316f49aeb4f40b1acf32d3949,697
FINAL-EVD-0505,test-primary-F8-r02,primary,F8,1,25.0,30.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0505.signature.csv,4204,2e02bda34176b971920de2f99ad7a89869c0a140fd9c9c4161222fe64ae82291,697
FINAL-EVD-0506,test-primary-F8-r02,primary,F8,2,30.0,35.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0506.signature.csv,4198,d170d3625827eeb50753860509e938e42a6faf8c3d518bef45f4462978cad991,697
FINAL-EVD-0507,test-primary-F8-r02,primary,F8,3,35.0,40.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0507.signature.csv,4176,c0694d330bbc06cfc4736c248c9b4532b7193006225662603e1c04565d916bb1,697
FINAL-EVD-0508,test-primary-F8-r02,primary,F8,4,40.0,45.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0508.signature.csv,4174,dcbb5c1af21e78749a734e551d093325f2d871b13b44c41d898759a2d1621502,697
FINAL-EVD-0509,test-primary-F8-r02,primary,F8,5,45.0,50.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0509.signature.csv,4164,4daec7aded1f0031f7d1b27052e577cd34633c13e39a5200d5677eef818c8ded,697
FINAL-EVD-0510,test-primary-F8-r02,primary,F8,6,50.0,55.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0510.signature.csv,4164,da9dfed19e21e63f77bd351742c537adce9e3603d9f58f1879cff21f3f0d0227,697
FINAL-EVD-0511,test-primary-F8-r02,primary,F8,7,55.0,60.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0511.signature.csv,4146,e4e9ac71f54cf9916da33665a7644c25991540ceb7f39bf4964b9049e9ed7c3f,697
FINAL-EVD-0512,test-primary-F8-r02,primary,F8,8,60.0,65.0,c9e8121777922cc05d135d6ac652781c6a5a685803c443cc915143cd8ccd50a2,9efd811d071c5bddde543a589a9e0de233c1c2be2b0c27624316f7ea84b12fe6,signatures/FINAL-EVD-0512.signature.csv,4136,1dd796deeef973e5fb640aba752cdf06a3ed559d1f36ab6369634a9d019a0b30,697
FINAL-EVD-0513,test-primary-F8-r03,primary,F8,1,25.0,30.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0513.signature.csv,4226,05c87184005dde8a5258932dd0dd5920b7b3c2983ad377276a56442cebf1be51,697
FINAL-EVD-0514,test-primary-F8-r03,primary,F8,2,30.0,35.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0514.signature.csv,4210,a00054f255ad528e7ba878c0e7da5179409501c458fff72330e085d2ab3e0f3f,697
FINAL-EVD-0515,test-primary-F8-r03,primary,F8,3,35.0,40.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0515.signature.csv,4172,0f68aac87ba36a565d51677bd51df90a462efa0d2f284b21c90b7be85961160b,697
FINAL-EVD-0516,test-primary-F8-r03,primary,F8,4,40.0,45.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0516.signature.csv,4186,5e8d21d63c7f0a0636e66a14c95b287e2c765e80a7bd812e86947ea66fd1a0eb,697
FINAL-EVD-0517,test-primary-F8-r03,primary,F8,5,45.0,50.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0517.signature.csv,4168,62ff4e17d23bab57b7781cc304855b8effdbc97dfc4db4fdf2cfb5ba93ab140d,697
FINAL-EVD-0518,test-primary-F8-r03,primary,F8,6,50.0,55.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0518.signature.csv,4154,ff7c1dc533cbb3533a013bd0c83b64360f244cf89f43ee922c3600faac565156,697
FINAL-EVD-0519,test-primary-F8-r03,primary,F8,7,55.0,60.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0519.signature.csv,4186,858c5845c187f25782dfaf25baed94721a05597ad40bb04b7bc4803955b618f5,697
FINAL-EVD-0520,test-primary-F8-r03,primary,F8,8,60.0,65.0,112dd05f428ce78f592a956601feea93432189fc66e3ab77f7c855710e1f8369,a2f463476adbe952d628011ed6985cf9e3780fb8d512e4a8c071d63d89cd15bd,signatures/FINAL-EVD-0520.signature.csv,4154,b5dc0e701f7ef45bb4152060f2fa03ed1fe472f8d08b8177e7f6188ddf2599b5,697
FINAL-EVD-0521,test-primary-F8-r04,primary,F8,1,25.0,30.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0521.signature.csv,4152,a14813dc919b9b44d97ac68123c254f544b344f2b3bd67321888863eededdfde,697
FINAL-EVD-0522,test-primary-F8-r04,primary,F8,2,30.0,35.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0522.signature.csv,4168,a1d1d52bdef5a3255e3e02b58ee786bc5e73b76af3f34f4d26a119a206d396e7,697
FINAL-EVD-0523,test-primary-F8-r04,primary,F8,3,35.0,40.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0523.signature.csv,4154,21f7d65583c307f36d354e54794ec6f2b7fb1891772f6c7bab83ca456fe2443f,697
FINAL-EVD-0524,test-primary-F8-r04,primary,F8,4,40.0,45.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0524.signature.csv,4174,5ddb70e7460be74e65481fa7234b2330784f57f0eb6967bc4980e1b1df93292f,697
FINAL-EVD-0525,test-primary-F8-r04,primary,F8,5,45.0,50.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0525.signature.csv,4156,1817220954e950474f7a03a4646d10943cdee7b9b155c0f014ef8e0cbb2b9125,697
FINAL-EVD-0526,test-primary-F8-r04,primary,F8,6,50.0,55.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0526.signature.csv,4180,ae2670ac3ab29fa15e3c56387bed7eb089a4eba945066e7d3004cfa84f6755a9,697
FINAL-EVD-0527,test-primary-F8-r04,primary,F8,7,55.0,60.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0527.signature.csv,4208,5b947d25dbf46dafed8635586e93998bdd2ca42f0e5bffd2b6a08ae283e4f08e,697
FINAL-EVD-0528,test-primary-F8-r04,primary,F8,8,60.0,65.0,e2e660aa7bb9f2be6592512ee9351217de008d7a2cf5edce5bef4eec7497fb60,45604e35c6e63c9ff54aad3acf7870cfce1421fd398f3ff52fa39695498c0347,signatures/FINAL-EVD-0528.signature.csv,4162,cc5f55f585c6193d3755f2a53ee7f55cff751a2b4a5b9afbfbe657d0704f9357,697
FINAL-EVD-0529,test-primary-F8-r05,primary,F8,1,25.0,30.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0529.signature.csv,4228,7cf8b8ac82659ad3107bfcaa533e93627b3507a88f7cb72f40243e77f6720f1d,697
FINAL-EVD-0530,test-primary-F8-r05,primary,F8,2,30.0,35.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0530.signature.csv,4216,461e0dac304c2f4ab3b734605aee958c81d245f1f032f1ac8ab1a7eb0dc9b712,697
FINAL-EVD-0531,test-primary-F8-r05,primary,F8,3,35.0,40.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0531.signature.csv,4194,9fe712392a6891c1586989c7cf9158f7584e850380a7502d7d371120626fd2fd,697
FINAL-EVD-0532,test-primary-F8-r05,primary,F8,4,40.0,45.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0532.signature.csv,4182,c5884e25bec88906678772a8a10b30e152160e227fe7952bbad9568776a12732,697
FINAL-EVD-0533,test-primary-F8-r05,primary,F8,5,45.0,50.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0533.signature.csv,4138,1b7676eab7264eacff991694aa77c43b38f223e325c8e49205f27ba306d81f05,697
FINAL-EVD-0534,test-primary-F8-r05,primary,F8,6,50.0,55.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0534.signature.csv,4166,df8ea09cf460490e95b84613e1807208bcb03030dac3edd371abbd791845a43f,697
FINAL-EVD-0535,test-primary-F8-r05,primary,F8,7,55.0,60.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0535.signature.csv,4150,a688eae3e1146b9a94d65f7d9e0e669c0ef724193ff0acf31b30c0a791b90233,697
FINAL-EVD-0536,test-primary-F8-r05,primary,F8,8,60.0,65.0,58084f0694cb85b1f5351cb5aada515be1c94957f771faee802362d5e21b5b28,b36833c570695666927edc52a77e9a81ddc815b60088fe6f0ef7d08b414c3e4e,signatures/FINAL-EVD-0536.signature.csv,4168,6fa64252d6426ce6ddcfe53515246277a3ee8541220c41a808bca1d36aec3028,697
FINAL-EVD-0537,test-primary-F8-r06,primary,F8,1,25.0,30.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0537.signature.csv,4222,e335629b27acd4172b8bb2294d244f240c6297bfdf4328ac8401edec7bb1a196,697
FINAL-EVD-0538,test-primary-F8-r06,primary,F8,2,30.0,35.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0538.signature.csv,4202,2cff4836f38009712e097f73429f40df6cdcf0ccdeea15046741974954bcdc14,697
FINAL-EVD-0539,test-primary-F8-r06,primary,F8,3,35.0,40.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0539.signature.csv,4182,4568671f7798876fb0c770584937c8aa181700b22e6e85ee520faf96a4e12eaa,697
FINAL-EVD-0540,test-primary-F8-r06,primary,F8,4,40.0,45.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0540.signature.csv,4154,9958c6df9582eb1dfc567f93c5b2f577e7097495e7de91d54a9fb394104fe325,697
FINAL-EVD-0541,test-primary-F8-r06,primary,F8,5,45.0,50.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0541.signature.csv,4180,bb82c5c6245cd29576900d09a901f4b82b17eb8876c038a5453ead9dd8677321,697
FINAL-EVD-0542,test-primary-F8-r06,primary,F8,6,50.0,55.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0542.signature.csv,4184,afb4af68fa3b1525381bd8a26b16fdd604ed8ca438fb2603132c14cb6f52512a,697
FINAL-EVD-0543,test-primary-F8-r06,primary,F8,7,55.0,60.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0543.signature.csv,4216,3d2f8094e7e2531338a810c54ebc97dd1a34d8fde926c85c5086f19b13d63ff9,697
FINAL-EVD-0544,test-primary-F8-r06,primary,F8,8,60.0,65.0,9eb4fe4a77f4698dca06fb5d2ce974f0e55d04cd1bed4d8155b36bde1ab66abe,901261df1871674c9b69648f9f186ecdb179b0a451fa1d908e1791d068377575,signatures/FINAL-EVD-0544.signature.csv,4214,1455fe98d7cbb0e0ca4c5a003da74488f3e56dfa7580eedae119e61fed94fe71,697
FINAL-EVD-0545,test-primary-F8-r07,primary,F8,1,25.0,30.0,9068c55cbcf71dcee23ecab0b76b0adb5904b364a101d2a4d0d11848e7d4ee87,dfe65bc0cdfa5fe3cba8a533255f2c99854846f6bb2cd2d0dbb8b83ba43e563e,signatures/FINAL-EVD-0545.signature.csv,4202,021b9edf7a88b7d805819cd4542ecb6dbec5806c3524cff65490249019a02878,697
FINAL-EVD-0546,test-primary-F8-r07,primary,F8,2,30.0,35.0,9068c55cbcf71dcee23ecab0b76b0adb5904b364a101d2a4d0d11848e7d4ee87,dfe65bc0cdfa5fe3cba8a533255f2c99854846f6bb2cd2d0dbb8b83ba43e563e,signatures/FINAL-EVD-0546.signature.csv,4210,e7912cd8b73504cae958f4e3d5d12fc0cc0acb5b02c49be6305b135b5f1f1904,697
FINAL-EVD-0547,test-primary-F8-r07,primary,F8,3,35.0,40.0,9068c55cbcf71dcee23ecab0b76b0adb5904b364a101d2a4d0d11848e7d4ee87,dfe65bc0cdfa5fe3cba8a533255f2c99854846f6bb2cd2d0dbb8b83ba43e563e,signatures/FINAL-EVD-0547.signature.csv,4214,2b28046e5484c38117899e3cc07d6ab341064c46847d3ffb314144b980536e64,697
FINAL-EVD-0548,test-primary-F8-r07,primary,F8,4,40.0,45.0,9068c55cbcf71dcee23ecab0b76b0adb5904b364a101d2a4d0d11848e7d4ee87,dfe65bc0cdfa5fe3cba8a533255f2c99854846f6bb2cd2d0dbb8b83ba43e563e,signatures/FINAL-EVD-0548.signature.csv,4164,12efd8a745fd390abbe17cf02da4921ca74e57802805d71b7298f9fd9daae464,697
FINAL-EVD-0549,test-primary-F8-r07,primary,F8,5,45.0,50.0,9068c55cbcf71dcee23ecab0b76b0adb5904b364a101d2a4d0d11848e7d4ee87,dfe65bc0cdfa5fe3cba8a533255f2c99854846f6bb2cd2d0dbb8b83ba43e563e,signatures/FINAL-EVD-0549.signature.csv,4144,7dfc12dc80ad796de302a25e8cff73d8292b09f49fc8ebd89e3cd09784706a5b,697
